7896011127033,99
7896011127040,99
7896011127057,99
7896011127064,1
7896011127071,99
7896011127088,99
7896011127293,99
7896011127422,99
7896011129334,99
7896011129341,99
7896011129358,99
7896011129396,99
7896012101315,9
7896012101322,9
7896012101339,1
7896012104941,9
7896012105177,9
7896015910006,5
7896015910020,5
7896015910518,3
7896015922054,3
7896015940010,3
7896015960001,3
7896015960100,3
7896015960209,3
7896015975609,99
7896017411006,99
7896017411303,99
7896017413000,99
7896017413109,99
7896017413208,99
7896017413307,99
7896017414304,99
7896017455307,5
7896017455406,5
7896017455505,5
7896017457813,5
7896018900035,5
7896019206785,99
7896020900269,5
7896020901075,3
7896020901082,3
7896020902164,99
7896020904090,5
7896020904151,3
7896022018320,4
7896022056483,3
7896022056520,99
7896022074456,99
7896022075040,3
7896022075408,99
7896022086183,3
7896022086190,3
7896022086206,99
7896022086213,99
7896022086220,3
7896022086374,99
7896022086381,3
7896022086404,3
7896022086411,3
7896022086459,3
7896022200534,5
7896022200756,5
7896022200763,5
7896022200794,5
7896022200800,5
7896022201852,4
7896022201890,4
7896022201906,4
7896022201913,4
7896022201937,4
7896022201944,4
7896022202101,4
7896022203139,4
7896022203146,4
7896022203191,4
7896022203771,4
7896022203849,4
7896022204181,4
7896022207076,4
7896022207090,4
7896022207106,4
7896022207113,4
7896026800112,3
7896026800211,3
7896026800631,3
7896026800709,3
7896026800723,99
7896026800754,10
7896026800860,3
7896026839242,99
7896026839259,9
7896026844901,10
7896026850148,3
7896026850155,3
7896036000823,6
7896036090244,5
7896036090619,5
7896036096673,6
7896036097816,6
7896036098639,6
7896036099117,6
7896038306039,5
7896038321032,5
7896038388059,5
7896045102440,99
7896045102495,99
7896045102501,99
7896045112081,99
7896045112418,5
7896045318360,3
7896045318377,3
7896045503452,2
7896048200051,5
7896048200105,5
7896050200124,99
7896051020158,2
7896054719202,99
7896072383195,1
7896083800018,1
7896083800025,1
7896083800247,1
7896084909024,8
7896089010916,99
7896089016215,99
7896090400010,9
7896090400027,9
7896090400041,9
7896098900109,8
7896098900208,8
7896098900215,8
7896098900222,8
7896098900239,1
7896098900253,8
7896098900277,99
7896098900710,8
7896098900741,8
7896098900987,8
7896098901090,99
7896098901113,8
7896098901724,8
7896098901939,8
7896098902486,99
7896098904664,1
7896098904671,1
7896098904732,1
7896098905906,8
7896098909768,8
7896100013018,5
7896100900011,99
7896102500608,5
7896102502183,6
7896102504361,6
7896102509410,6
7896104993668,8
7896104993941,8
7896104995280,8
7896104996393,8
7896104996409,8
7896104996447,9
7896104996454,9
7896104996492,8
7896104998311,8
7896104998540,9
7896104998557,8
7896104998724,8
7896105177050,5
7896111419762,5
7896111419779,5
7896111419786,5
7896111421536,3
7896111421543,3
7896111421550,99
7896111422403,99
7896111422434,3
7896111425992,3
7896111426005,3
7896111426210,99
7896111426227,99
7896111426234,99
7896183900298,5
7896183900342,5
7896183900465,3
7896183900533,5
7896183900861,5
7896183900878,5
7896183900991,5
7896183901097,99
7896183901257,5
7896183901264,5
7896183901325,5
7896183901646,99
7896183901776,5
7896183901783,5
7896183901790,1
7896183901806,1
7896183901844,11
7896183902094,4
7896183902261,5
7896183903077,5
7896183903176,99
7896183903213,5
7896183903220,5
7896183903244,99
7896183903596,5
7896183904241,6
7896183904746,99
7896183905354,5
7896183905507,5
7896183905514,5
7896183906269,5
7896183909123,3
7896183910396,99
7896183910556,5
7896183910754,3
7896183910761,3
7896183911577,3
7896202810768,3
7896202820200,3
7896202891415,99
7896202891484,99
7896202891491,99
7896202891903,3
7896202892023,99
7896212500192,5
7896224836098,12
7896232800371,3
7896232800395,99
7896232800494,3
7896252206139,1
7896252210037,1
7896256602111,99
7896260012012,5
7896260012098,5
7896260012104,5
7896260012128,3
7896260012203,5
7896273400011,6
7896274800018,8
7896274800124,8
7896274800131,8
7896274800148,8
7896274800223,8
7896274803477,1
7896274803682,1
7896274803996,8
7896274804313,8
7896274804320,8
7896274804337,8
7896274804344,8
7896274805037,8
7896274806171,8
7896275900571,4
7896275900953,4
7896275900977,4
7896275900984,4
7896275920265,5
7896275920401,4
7896275920579,4
7896275920593,4
7896275920678,4
7896275920838,4
7896275921064,4
7896275940355,4
7896275950316,4
7896275960131,99
7896275960193,4
7896275960544,4
7896275960575,4
7896275960582,4
7896275960896,4
7896275970185,4
7896275970239,4
7896275970246,5
7896275970277,1
7896275970383,4
7896275970406,11
7896275970529,4
7896275970574,4
7896275970611,4
7896275970628,4
7896275970635,4
7896275970680,4
7896275970772,4
7896275970796,4
7896275970802,4
7896275980290,4
7896275980498,99
7896275980504,4
7896275980733,4
7896275980801,4
7896275980870,4
7896275981150,4
7896275983192,3
7896279600422,5
7896279600507,9
7896279600538,5
7896291410016,99
7896291410023,3
7896292340503,5
7896292343702,5
7896295330235,7
7896295386911,1
7896295600017,1
7896295600024,1
7896295600079,1
7896295600161,99
7896295600215,1
7896295601625,1
7896295601649,99
7896306612817,99
7896327510956,99
7896327511328,1
7896327511335,99
7896327511342,99
7896327511519,99
7896327511984,99
7896327512509,99
7896327512967,99
7896327512974,99
7896327514114,99
7896327514121,99
7896327514138,99
7896327514145,99
7896327514152,99
7896327514169,99
7896327514190,99
7896327514237,99
7896327514312,99
7896337300035,5
7896337300059,99
7896337300103,5
7896337300110,6
7896337300127,6
7896337300141,6
7896337300158,99
7896337300165,99
7896337300189,3
7896337300196,99
7896337300219,99
7896337300233,6
7896337300295,6
7896337300332,99
7896337300745,6
7896337301186,6
7896337301193,6
7896337301575,99
7896337301742,1
7896337301865,99
7896337301971,99
7896337302022,1
7896337310300,6
7896342902200,99
7896348840049,4
7896348841763,99
7896354100861,4
7896354100939,99
7896354816946,99
7896360600669,1
7896360600676,1
7896360600720,8
7896360600737,8
7896360600744,8
7896360602113,8
7896362700107,5
7896380000012,6
7896380000029,6
7896380000111,6
7896380000388,99
7896398901134,5
7896399300028,99
7896399300073,8
7896399300196,5
7896399300202,6
7896399300219,6
7896399300332,6
7896401183069,5
7896401183076,5
7896408432313,5
7896408432719,5
7896408432726,5
7896408433419,5
7896411800178,99
7896419422013,99
7896419431015,5
7896419431053,5
7896419713852,7
7896419727637,7
7896427000012,99
7896434920778,5
7896434921058,9
7896441000012,5
7896448000800,5
7896448006666,99
7896451911575,99
7896451911582,99
7896461300017,3
7896461300048,3
7896461300109,5
7896461300215,5
7896461300239,5
7896461300246,5
7896461300260,5
7896461300307,4
7896461300314,5
7896461300321,5
7896461300338,5
7896461300345,5
7896461300413,5
7896461300420,5
7896478900019,5
7896478900026,5
7896478900118,5
7896478930009,5
7896489700028,1
7896489700189,99
7896490290587,99
7896490290617,99
7896490290631,1
7896490290648,99
7896490290655,99
7896490290662,99
7896490290679,99
7896490290686,99
7896490290693,99
7896490290709,99
7896490290723,99
7896490290730,99
7896500400432,8
7896504305061,4
7896504305078,4
7896504305313,4
7896508200010,5
7896508200027,5
7896508200034,5
7896508200041,5
7896508200119,5
7896511200014,5
7896529610102,99
7896546110050,5
7896546113327,5
7896569400831,99
7896589515201,7
7896590802123,99
7896691102641,99
7896691103402,99
7896704100015,99
7896735114876,9
7896735115330,5
7896735115378,5
7896735115453,5
7896735115507,3
7896735115576,5
7896738100227,99
7896745800745,1
7896760400029,2
7896760400425,2
7896798500524,5
7896798500616,5
7896798500722,5
7896807499542,6
7896813600239,1
7896813600246,1
7896813600291,1
7896830421268,5
7896902209114,99
7896978201234,8
7896978201258,8
7896978201265,8
7896987130068,3
7897001010014,5
7897001010502,5
7897001040028,11
7897003410171,3
7897021510006,99
7897040800010,3
7897040800034,5
7897040800041,5
7897048001402,5
7897075206443,99
7897172500192,5
7897191400015,99
7897252400015,5
7897252400022,5
7897395040437,2
7897426020117,5
7897426020124,5
7897436004572,5
7897436004756,6
7897436005180,99
7897436005197,99
7897436006835,99
7897517206086,2
7897517206284,2
7897517209025,2
7897517209261,2
7897517209544,2
7897517209643,2
7897517209674,2
7897664170735,8
7897664171701,99
7897664171732,99
7897824712898,99
7897829900092,9
7897829900108,3
7897829905066,9
7897829906063,99
7897938900662,99
7897938901065,9
7897938901072,9
7897938901089,9
7897938902376,99
7897938903052,8
7897938903069,8
7898012650053,99
7898016290828,3
7898024395232,99
7898026081911,5
7898027313066,99
7898027313158,6
7898027315282,6
7898032910120,2
7898032918157,2
7898039253848,3
7898041020131,99
7898045700336,99
7898065334818,6
7898065334948,5
7898065600180,5
7898082522632,4
7898087260010,99
7898094760640,99
7898094760978,99
7898130150114,1
7898130150671,1
7898171880018,6
7898172660107,1
7898172660183,1
7898172660725,99
7898172662163,8
7898180570160,99
7898185261377,6
7898185261445,6
7898185261667,99
7898215151784,4
7898215151807,99
7898215152002,6
7898223321209,4
7898232000072,99
7898235671095,99
7898235671101,5
7898235672191,99
7898239260745,5
7898240320070,3
7898240320100,99
7898240320179,99
7898240320469,3
7898240950086,1
7898245990063,99
7898280080149,5
7898289870024,99
7898289870048,99
7898289870086,1
7898295300584,99
7898295301437,2
7898295301444,2
7898296430044,5
7898307570875,99
7898318160812,5
7898324005176,99
7898374630991,99
7898374633008,99
7898374660011,8
7898374660165,8
7898374661384,8
7898394800015,99
7898406510062,99
7898406510239,99
7898409951664,6
7898414310012,5
7898414311118,4
7898414311125,99
7898414312221,6
7898422746759,2
7898538751531,2
7898552950026,99
7898562800793,3
7898562801622,6
7898568860029,99
7898568860036,99
7898568860180,99
7898568860647,7
7898581310013,99
7898608572769,99
7898620010836,99
7898621150708,6
7898621151118,1
7898621151484,5
7898621151934,6
7898621151958,5
7898621152467,6
7898902207077,5
7898902207084,4
7898904564369,11
7898908236354,4
7898908236552,4
7898910365011,8
7898910365028,8
7898910365127,99
7898910365134,8
7898910365295,8
7898910365356,10
7898911055034,99
7898913771642,11
7898915414844,4
7898915414899,99
7898915578096,99
7898920238060,99
7898920495029,3
7898921359009,3
7898927536015,5
7898927536022,5
7898927536053,5
7898927536084,5
7898929966100,4
7898938087018,99
7898939720068,99
7898941720018,99
7898944499041,4
7898944499096,99
7898944499157,99
7898944499164,99
7898944499188,3
7898948023853,1
7898949217190,5
7898953148169,1
7898954162010,4
7898958139018,1
7898960419412,1
7898960419443,1
7898963388012,5
7898963388043,5
7898963388067,5
7898967125323,1
7898969133036,3
7898969133043,3
7898969133050,3
7898969133074,3
7898971704415,1
7898972064013,6
7898994000075,4
7898994000082,4
7898994541417,99
7898994541431,5
7898994712510,11
